,_id,author,sentiment,time,tweet,url,a_id,title,date_written,org,t_id,candidates
38353,694682430230388736,14365762,Positive,2016-02-03 00:00:00,Trump says he did 'very well' in Iowa https://t.co/RGh21PSvRE #politics,http://www.cnn.com/2016/02/02/politics/donald-trump-iowa-new-hampshire/index.html,1bf29edb3626ccb4e306e416ab58fad9,Donald Trump says he did 'very well' in Iowa,2016-02-03 00:10:11,cnn,694682430230388736,01000
38369,687229904778358784,14365762,Neutral,2016-01-13 00:00:00,"In Iowa, Trump Spins Current Events To His Point OF View https://t.co/Rty68YRgyf #politics",http://www.npr.org/2016/01/13/462883543/in-iowa-trump-spins-current-events-to-his-point-of-view,075b06efc94ab941e67c95a16f36bf96,"In Iowa, Trump Spins Current Events To His Point OF View",2016-01-13 10:13:39,npr,687229904778358784,01000
38510,708280944315265024,14365762,Neutral,2016-03-11 00:00:00,"CNN Poll of Polls: Trump leads in Ohio, Florida https://t.co/ZNL1ZuCt9n #politics",http://www.cnn.com/2016/03/11/politics/cnn-poll-of-polls-ohio-florida/index.html,8dba51ad588c1fe06a9e6c8c5ea1d15f,"CNN Poll of Polls: Trump leads in Ohio, Florida",2016-03-11 12:53:11,cnn,708280944315265024,01000
38617,702480885241782272,14365762,Positive,2016-02-24 00:00:00,Donald Trump's Day 1 to-do list https://t.co/ikmSQYoPEL #politics,http://www.cnn.com/2016/02/24/politics/donald-trump-day-one/index.html,3199789aa81137d5d00fcbeda1f82e2d,Donald Trump's Day 1 to-do list,2016-02-24 12:51:07,cnn,702480885241782272,01000
38644,694730552004460546,14365762,Negative,2016-02-03 00:00:00,Trump on Cruz's presidential eligibility: 'They're going to sue his ass up' https://t.co/i1y4Imz1uI #politics,http://www.cnn.com/2016/02/02/politics/donald-trump-ted-cruz-canadian-birth/index.html,543561b671965e46d5d8db2e9357b40e,Donald Trump on Ted Cruz: 'They're going to sue his ass up',2016-02-03 03:28:30,cnn,694730552004460546,01000
38711,696874064997175296,14365762,Neutral,2016-02-09 00:00:00,Trump: Bush 'melts like butter' when he attacks me https://t.co/IkR294AAvl #politics,http://www.cnn.com/2016/02/08/politics/donald-trump-jeb-bush-melts-like-butter/index.html,b91c7aad8a8d489f2ee546d5d9888eee,Trump: Bush 'melts like butter' when he attacks me,2016-02-08 14:04:45,cnn,696874064997175296,01000
38759,707939110183370752,14365762,Positive,2016-03-10 00:00:00,Republican debate in Miami: What to watch https://t.co/wRAdP8sDVV #politics,http://www.cnn.com/2016/03/10/politics/republican-debate-what-to-watch/index.html,d872947c1cb4fa74b6f873d28dcd6666,Republican debate in Miami: What to watch,2016-03-10 14:23:01,cnn,707939110183370752,01000
38865,717880645188497409,14365762,Neutral,2016-04-07 00:00:00,Trump spotlights Cruz's 'New York values' line ahead of primary https://t.co/aitrnL9iai #politics,http://www.cnn.com/2016/04/06/politics/donald-trump-new-york-values-ted-cruz/index.html,648e1650e0b182156d805525b3c93efb,Trump spotlights Cruz's 'New York values' line ahead of primary,2016-04-07 01:52:12,cnn,717880645188497409,01000
38951,684343754015272960,14365762,Positive,2016-01-05 00:00:00,The war on Ted Cruz's faith https://t.co/n9hAhOIskB #politics,http://www.cnn.com/2016/01/05/politics/ted-cruz-evangelical-christian-iowa/index.html,3d657fa14163fd1f845fd540eba4a5c5,The war on Ted Cruz's faith,2016-01-05 11:14:14,cnn,684343754015272960,01000
38967,700556041587707905,14365762,Positive,2016-02-19 00:00:00,5 takeaways from the CNN Republican town hall https://t.co/SAPKM3JvDt #politics,http://www.cnn.com/2016/02/19/politics/republican-town-hall-recap/index.html,8787f6fce9d4e624afc944d8eb8fb854,5 takeaways from the CNN Republican town hall,2016-02-19 05:21:38,cnn,700556041587707905,01000
39021,714218799273283585,14365762,Positive,2016-03-27 00:00:00,"If Hillary Wins the Nomination, She Should Choose Bernie for VP https://t.co/KXEjdDAjzK #politics",http://www.huffingtonpost.com/paul-abrams/if-hillary-wins-the-nomination_b_9553748.html,a8ab17ebbf30f1b0d0340a9336b8bc25,"If Hillary Wins the Nomination, She Should Choose Bernie for VP",2016-03-27 23:30:58,huffpo,714218799273283585,01000
39117,700428476051013633,14365762,Positive,2016-02-18 00:00:00,"Poll of Polls: Trump has big lead in South Carolina, nationwide https://t.co/qYNh5CDsI4 #politics",http://www.cnn.com/2016/02/18/politics/south-carolina-gop-polling-snapshot/index.html,c364cf5e287413571322a4f5abd19ca6,Better news for Trump in polls,2016-02-18 20:28:36,cnn,700428476051013633,01000
39141,699919549186048000,14365762,Positive,2016-02-17 00:00:00,GOP town hall: What to watch for https://t.co/bROjzv8Sr5 #politics,http://www.cnn.com/2016/02/17/politics/republican-town-hall-what-to-watch/index.html,c6860e29ef0d68080f7a51cb0902fa53,GOP town hall: What to watch for,2016-02-17 11:09:45,cnn,699919549186048000,01000
39171,691202336853745664,14365762,Positive,2016-01-24 00:00:00,Pinch Me? Some Republicans Wonder If Trump's Campaign Is An 'Ambien Dream' https://t.co/FuCJn8PWAh #politics,http://www.npr.org/2016/01/24/463967779/pinch-me-some-republicans-wonder-if-trumps-campaign-is-an-ambien-dream,700297d270a64ba4f83894681f9fae23,Pinch Me? Some Republicans Wonder If Trump's Campaign Is An 'Ambien Dream',2016-01-24 10:00:08,npr,691202336853745664,01000
39290,722544909534814210,14365762,Positive,2016-04-19 00:00:00,"Under new management, Trump insiders ask what's Corey Lewandowski's role? https://t.co/sZD0Xnn7bW #politics",http://www.cnn.com/2016/04/19/politics/trump-corey-lewandowski-manafort/index.html,c44935f1d08d844dee1eab663a4d8940,Trump insiders ask what's Corey Lewandowski's role?,2016-04-19 21:59:34,cnn,722544909534814210,01000
39325,702822894670323712,14365762,Positive,2016-02-25 00:00:00,Republican debate: 5 things to watch https://t.co/BOPqpIuOOM #politics,http://www.cnn.com/2016/02/25/politics/republican-debate-what-to-watch/index.html,0ea6306ba34fd8d3b2321a59521e0238,What to watch at debate,2016-02-25 12:27:39,cnn,702822894670323712,01000
39386,694267149028872192,14365762,Positive,2016-02-01 00:00:00,"Iowa poll: Trump, Clinton hold narrow leads https://t.co/r9tOkry723 #politics",http://www.cnn.com/2016/01/30/politics/des-moines-register-poll-donald-trump-ted-cruz-hillary-clinton-bernie-sanders/index.html,a30fc8785b2917136c4017c9b9147976,Des Moines Register poll: Trump and Clinton hold narrow leads,2016-01-31 00:11:40,cnn,694267149028872192,01000
39451,684850709167210497,14365762,Positive,2016-01-06 00:00:00,Political Prediction Market: Cruz leading Trump for nomination https://t.co/xObpTRWotw #politics,http://www.cnn.com/2016/01/06/politics/ted-cruz-donald-trump-political-prediction-market/index.html,37d46aec9276aec438c017690fc38f2e,Political Prediction Market: Cruz leading Trump for nomination,2016-01-06 20:48:01,cnn,684850709167210497,01000
39503,686575110736723968,14365762,Negative,2016-01-11 00:00:00,A scary thought for the GOP establishment https://t.co/L4C2hkQAFq #politics,http://www.cnn.com/2016/01/11/opinions/castellanos-having-fun-campaigns/index.html,fb531b93c52875724e38af957ee0d90c,A scary thought for the GOP establishment,2016-01-11 13:56:53,cnn,686575110736723968,01000
39518,684770971039956992,14365762,Positive,2016-01-06 00:00:00,Ted Cruz's immigration reversal https://t.co/DbfVPrBXUG #politics,http://www.cnn.com/2016/01/06/politics/ted-cruz-immigration-2016-election/index.html,4aa21ca99386f85c88d1c7baefa333d0,Ted Cruz's immigration reversal,2016-01-06 15:39:30,cnn,684770971039956992,01000
39576,699612357266374656,14365762,Positive,2016-02-16 00:00:00,Trump's GOP foes: He sounds like Michael Moore https://t.co/CwUNbOXTgQ #politics,http://www.cnn.com/2016/02/16/politics/jeb-bush-compares-michael-moore-donald-trump/index.html,a576edaa84ab16916bf96aa5f76c0b99,Jeb Bush likens Donald Trump to Michael Moore,2016-02-16 14:15:08,cnn,699612357266374656,01000
39727,695784976952983553,14365762,Positive,2016-02-06 00:00:00,Bobby Jindal throws support behind Marco Rubio https://t.co/kkZdsPYQ0T #politics,http://www.cnn.com/2016/02/05/politics/bobby-jindal-endorses-marco-rubio/index.html,2dc5d0801bc34a45037b200e3d4dd962,Bobby Jindal throws support behind Marco Rubio,2016-02-06 00:48:53,cnn,695784976952983553,01000
39779,697040117987463168,14365762,Positive,2016-02-09 00:00:00,"The Rise Of The Unfit: Trump, Cruz and Rubio https://t.co/o2jTNqIRcl #politics",http://www.huffingtonpost.com/richard-north-patterson/the-rise-of-the-unfit-tru_b_9131344.html,5aa04ef58e071d346bf70e046219fa66,"The Rise Of The Unfit: Trump, Cruz and Rubio",2016-02-09 12:13:38,huffpo,697040117987463168,01000
39784,700839532489535489,14365762,Positive,2016-02-20 00:00:00,EVANGELICAL SPLIT  Trump ahead but Cruz and Rubio also drawing support https://t.co/uw6fAbHgR6 #politics,http://www.foxnews.com/politics/2016/02/19/s-c-christian-conservatives-split-but-most-going-for-non-evangelical-trump.html,44eadc0b2bbd279cf4fdb02a4f75382e,UNLIKELY SUPPORT? Trump leads among evangelical Christians in SC,2016-02-19 22:38:11,fox,700839532489535489,01000
39802,704787420307431425,14365762,Positive,2016-03-01 00:00:00,Political Prediction Market: What are Clinton and Trump's odds? https://t.co/5WzFEtyc1I #politics,http://www.cnn.com/2016/03/01/politics/political-prediction-market-super-tuesday/index.html,018d9f336149634357627c440dca5092,Political Prediction Market: What are Clinton and Trump's odds?,2016-03-01 20:45:32,cnn,704787420307431425,01000
39803,704787420307431425,14365762,Positive,2016-03-01 00:00:00,Political Prediction Market: What are Clinton and Trump's odds? https://t.co/5WzFEtyc1I #politics,http://www.cnn.com/2016/03/01/politics/political-prediction-market-super-tuesday/index.html,018d9f336149634357627c440dca5092,Political Prediction Market: What are Clinton and Trump's odds?,2016-03-01 20:45:32,cnn,704787420307431425,01000
39835,688160089014849541,14365762,Neutral,2016-01-16 00:00:00,Political Prediction Market: Trump leads GOP pack after debate https://t.co/Qv2cP1bxNc #politics,http://www.cnn.com/2016/01/15/politics/donald-trump-republican-debate-political-prediction-market/index.html,468067aa7df31513f6b439b8ff1a6b3b,Political Prediction Market: Trump leads GOP pack after debate,2016-01-16 00:23:43,cnn,688160089014849541,01000
39865,689884736689455104,14365762,Positive,2016-01-20 00:00:00,Political Prediction Market: Trump's still leads for nomination https://t.co/t4TQTSuhGm #politics,http://www.cnn.com/2016/01/20/politics/donald-trump-hillary-clinton-political-prediction-market/index.html,25f10f89bf23015ea32b89de5d5bf3ad,Political Prediction Market: Trump's still leads for nomination,2016-01-20 16:50:19,cnn,689884736689455104,01000
39908,695811183312551936,14365762,Neutral,2016-02-06 00:00:00,"Bush vows to back GOP nominee, slams Rubio on abortion https://t.co/Hj60X5jHGu #politics",http://www.cnn.com/2016/02/05/politics/jeb-bush-marco-rubio-abortion/index.html,73e31b2e075c91f58c722a1c314a7148,"Bush vows to back GOP nominee, slams Rubio on abortion",2016-02-06 02:40:40,cnn,695811183312551936,01000
39957,691833765040148481,229207628,Positive,2016-01-26 00:00:00,Donald Trump’s dangerous politics of pride by @mjgerson on @WashingtonPost https://t.co/mYPnTrWuou https://t.co/95WwIhSfFY,https://www.washingtonpost.com/opinions/donald-trumps-troubling-politics-of-pride/2016/01/25/def2078a-c39c-11e5-a4aa-f25866ba0dc6_story.html,c322986b2cddc7d15a6669fb53fc9cf2,Donald Trump’s dangerous politics of pride,2016-01-26 01:20:53,washpo,691833765040148481,01000
40118,684035646583865344,14365762,Positive,2016-01-04 00:00:00,"Donald Trump, last of the flamboyant CEOs? https://t.co/r9t3LBxQ2K #politics",http://www.cnn.com/2016/01/03/opinions/pease-trump-last-of-the-80s-ceos/index.html,4880289048d0416d963c05aa12efaef3,"Donald Trump, last of the '80s CEOs?",2016-01-04 13:57:18,cnn,684035646583865344,01000
40367,694471384303587328,14365762,Positive,2016-02-02 00:00:00,"In Iowa, Ted Cruz Overcomes Donald Trump's Star Power https://t.co/EZm8ZRcBd6 #politics",http://www.npr.org/2016/02/02/465246260/in-iowa-ted-cruz-overcomes-donald-trumps-star-power,85ea2b6a1abcb9395b4af81ea3e001dc,"In Iowa, Ted Cruz Overcomes Donald Trump's Star Power",2016-02-02 10:25:31,npr,694471384303587328,01000
40385,720237492667080704,14365762,Neutral,2016-04-13 00:00:00,"Maryland poll: Clinton, Trump lead https://t.co/zLwyR3GU0e #politics",http://www.cnn.com/2016/04/13/politics/maryland-poll-clinton-trump-lead/index.html,76d49a7e5cf3faa235df370708a96520,"Maryland poll: Clinton, Trump lead",2016-04-13 13:44:54,cnn,720237492667080704,01000
40435,707298898704990209,14365762,Positive,2016-03-08 00:00:00,Cruz on Trump voter pledge: 'Like subjects to a king' https://t.co/SVQemlqn4b #politics,http://www.cnn.com/2016/03/08/politics/ted-cruz-donald-trump-pledge/index.html,44bea781fed09bfa2c391f1e0de970f7,Ted Cruz on Donald Trump voter pledge: 'Like subjects to a king',2016-03-08 19:18:42,cnn,707298898704990209,01000
40468,687365847942361088,14365762,Neutral,2016-01-13 00:00:00,Cruz launches into barrage of attacks on Trump https://t.co/9BdSHEnKcw #politics,http://www.cnn.com/2016/01/12/politics/ted-cruz-donald-trump-new-hampshire/index.html,eeecd6e9eb8f79ee5fcb501b54d21563,Cruz: Trump is relying on Clinton supporters to attack me,2016-01-12 20:48:42,cnn,687365847942361088,01000
40541,712509698386370564,14365762,Positive,2016-03-23 00:00:00,Club for Growth endorses Ted Cruz https://t.co/VirHBBgvtD #politics,http://www.cnn.com/2016/03/23/politics/club-for-growth-endorses-ted-cruz/index.html,2e12e607c74cc0fc9c819c7772538cbd,Anti-tax group endorses Cruz,2016-03-23 06:06:23,cnn,712509698386370564,01000
40609,692770454038319105,14365762,Neutral,2016-01-28 00:00:00,Huckabee to attend Trump event https://t.co/o61QJ6l1qI #politics,http://www.cnn.com/2016/01/28/politics/donald-trump-veterans-event-mike-huckabee-rick-santorum/index.html,d8cac8f2b0e9730aabbb0f24d43db521,Mike Huckabee to attend Donald Trump event,2016-01-28 17:34:21,cnn,692770454038319105,01000
40639,704763888005414912,14365762,Positive,2016-03-01 00:00:00,"Photographer, Secret Service agent in altercation at Trump's rally https://t.co/D4qe4WrGrt #politics",http://www.cnn.com/2016/02/29/politics/donald-trump-event-protest-rally/index.html,21e321ffb0113e191922a6ecd8ecba83,Trump rally interrupted by protests,2016-02-29 18:45:09,cnn,704763888005414912,01000
40640,704763888005414912,14365762,Positive,2016-03-01 00:00:00,"Photographer, Secret Service agent in altercation at Trump's rally https://t.co/D4qe4WrGrt #politics",http://www.cnn.com/2016/02/29/politics/donald-trump-event-protest-rally/index.html,21e321ffb0113e191922a6ecd8ecba83,Trump rally interrupted by protests,2016-02-29 18:45:09,cnn,704763888005414912,01000
40651,695326340497694721,14365762,Positive,2016-02-04 00:00:00,Iowa paper: Democrats should do caucus recount https://t.co/bOT54yA2wT #politics,http://www.cnn.com/2016/02/04/politics/iowa-caucus-recount-des-moines-register/index.html,c7a0284b4c5f39420784efe19317bb69,Iowa paper: Democrats should do caucus recount,2016-02-04 18:47:14,cnn,695326340497694721,01000
40705,694407213335646208,14365762,Positive,2016-02-02 00:00:00,"Cruz Wins Iowa Republican Caucus; Clinton, Sanders Still Too Close To Call https://t.co/ch5RrtHXan #politics",http://www.npr.org/2016/02/02/465193561/cruz-wins-iowa-republican-caucus-clinton-sanders-still-too-close-to-call,248f429b03c9bacd2c08270ef8d9cc4c,"Cruz Wins Iowa Republican Caucus; Clinton, Sanders Still Too Close To Call",2016-02-02 06:13:00,npr,694407213335646208,01000
40785,709398441282179072,14365762,Positive,2016-03-14 00:00:00,The confusion that's driving support for Trump https://t.co/BYSUi7EbYS #politics,http://www.cnn.com/2016/03/14/opinions/confusion-drives-support-for-trump-opinion-dearing/index.html,334e2dad93f1fab3583b0c3fc430bc8a,Confusion breeds Trump supporters (Opinion),2016-03-14 13:25:44,cnn,709398441282179072,01000
40792,687395998285606912,14365762,Positive,2016-01-13 00:00:00,Republicans blast Obama's State of the Union https://t.co/uoLQBJOHwk #politics,http://www.cnn.com/2016/01/12/politics/state-of-the-union-2016-candidates-reaction/index.html,e489b3e7dc16fad128ded7fa31be587d,Republicans blast Obama's State of the Union,2016-01-13 03:56:07,cnn,687395998285606912,01000
40796,693798929675214849,14365762,Positive,2016-01-31 00:00:00,First on CNN: Barbara Bush hitting trail for Jeb in New Hampshire next week https://t.co/fTjev2NUxn #politics,http://www.cnn.com/2016/01/29/politics/barbara-bush-jeb-campaigning-new-hampshire/index.html,73d3f0022619bf240248302c2ad5763b,First on CNN: Barbara Bush hitting trail for Jeb in New Hampshire next week,2016-01-29 23:27:23,cnn,693798929675214849,01000
40985,716323181024440322,14365762,Positive,2016-04-02 00:00:00,BACKROOM DEAL? Pro-Clinton group alleges Trump-Carson promise https://t.co/HpVOqv6G8H #politics,http://www.foxnews.com/politics/2016/04/01/pro-clinton-group-files-doj-report-alleging-trump-carson-appointment-deal.html,e37249fff04c94d090b3c94ac15d0a99,POLITICAL FAVOR? Pro-Clinton group alleges Trump-Carson job deal,2016-04-01 18:23:28,fox,716323181024440322,01000
41007,704361024074465282,17964208,Negative,2016-02-29 00:00:00,This is what politics has turned into? | Marco Rubio has copied Donald Trump’s nasty insult style – and TV loves it https://t.co/kq6h8tK3Lw,https://www.washingtonpost.com/news/wonk/wp/2016/02/29/marco-rubio-has-copied-donald-trumps-nasty-insult-style-and-tv-loves-it/,ea4ea77971e31f0b9f4747337c1219e0,Marco Rubio has copied Donald Trump’s nasty insult style – and TV loves it,2016-02-29 17:30:18,washpo,704361024074465282,01000
41112,695811425470697472,14365762,Positive,2016-02-06 00:00:00,Did Hillary Clinton Really Win Iowa? New Errors Detected in Caucus Results https://t.co/LP7gTva9lP #politics,http://www.huffingtonpost.com/brian-hanley/did-hillary-clinton-reall_b_9173326.html,2b3ea22ea13a4a6dd0bbd664fc625b2b,Did Hillary Clinton Really Win Iowa? New Errors Detected in Caucus Results,2016-02-06 03:17:54,huffpo,695811425470697472,01000
41258,703763333229494272,14365762,Positive,2016-02-28 00:00:00,Poll: Trump poised for crushing victory in Massachusetts https://t.co/KCozbeIVwF #politics,http://www.cnn.com/2016/02/27/politics/donald-trump-massachusetts/index.html,4f6cb1b783866e5e3ae20745a1844004,"Donald Trump poised for crushing victory in Massachusetts, new poll finds",2016-02-27 22:56:56,cnn,703763333229494272,01000
41272,692103832839557122,14365762,Positive,2016-01-26 00:00:00,"GOP senator who raised Trump's marital infidelities to campaign with Cruz, Rubio https://t.co/x8koeUUpRy #politics",http://www.cnn.com/2016/01/26/politics/ben-sasse-donald-trump-infidelities/index.html,3e4d51e22dffb8a37f65fc4a80bf2a5f,"GOP senator who raised Trump's marital infidelities to campaign with Cruz, Rubio",2016-01-26 21:32:13,cnn,692103832839557122,01000
41321,686859237318864898,14365762,Negative,2016-01-12 00:00:00,Trump Invited To Iowa Mosque. Imam: He's A Great Man With Bad Ideas https://t.co/dmmLHW9hS6 #politics,http://www.npr.org/2016/01/12/462754248/trump-invited-to-iowa-mosque-imam-he-s-a-great-man-with-bad-ideas,6006d927e768d48b1bb51561e02c390a,Trump Invited To Iowa Mosque. Imam: He's A Great Man With Bad Ideas,2016-01-12 10:11:30,npr,686859237318864898,01000
41326,693938597637033987,14365762,Positive,2016-01-31 00:00:00,"CNN/WMUR poll: Trump, Sanders still up in New Hampshire https://t.co/nTxDBuc3K9 #politics",http://www.cnn.com/2016/01/31/politics/cnn-wmur-poll-donald-trump-bernie-sanders/index.html,77e913c8ae15a92fea63214b210578e7,"CNN/WMUR poll: Trump, Sanders still up in New Hampshire",2016-01-31 23:02:12,cnn,693938597637033987,01000
41468,702601978430529537,14365762,Positive,2016-02-24 00:00:00,Political Prediction Market: Trump's odds at capturing GOP nomination at 68% https://t.co/YExLizM4yj #politics,http://www.cnn.com/2016/02/24/politics/political-prediction-market-trump-at-68-percent/index.html,908a9cd404e8623acc5e1ae6333f4e50,Donald Trump's odds at capturing GOP nomination at 68%,2016-02-24 20:34:33,cnn,702601978430529537,01000
41572,686375042880516096,14365762,Neutral,2016-01-11 00:00:00,"Hillary Clinton to Planned Parenthood: 'As your president, I will always have your back' https://t.co/XYn7yIaPzA #politics",http://www.cnn.com/2016/01/10/politics/clinton-planned-parenthood/index.html,e1ffd8bffc061e259118fc76f3f7d77d,Clinton to Planned Parenthood: 'I will always have your back',2016-01-10 23:57:45,cnn,686375042880516096,01000
41578,696049780846366720,14365762,Positive,2016-02-06 00:00:00,5 things to watch in the Republican debate https://t.co/3fD4z4bejz #politics,http://www.cnn.com/2016/02/06/politics/republican-debate-what-to-watch/index.html,036e5fc615c9fe9944f8ee881b421e2e,5 things to watch in the Republican debate,2016-02-06 18:42:20,cnn,696049780846366720,01000
41596,692096533769162753,14365762,Positive,2016-01-26 00:00:00,"Conservative group: Clinton tax plan would hit top 1%, economic growth https://t.co/kqWMcZwA3V #politics",http://www.cnn.com/2016/01/26/politics/hillary-clinton-tax-plan-report/index.html,839931de244a8d6083a205ee5b8933d8,"Conservative group: Clinton tax plan would hit top 1%, economic growth",2016-01-26 21:11:21,cnn,692096533769162753,01000
41689,722379013587673088,14365762,Negative,2016-04-19 00:00:00,Trump's love-hate relationship with the Clintons https://t.co/IRyiJZDPzc #politics,http://www.cnn.com/2016/04/19/politics/donald-trump-love-hate-clintons/index.html,26bac06fc00ffe2882dc3d773b79b9b5,Trump's love-hate relationship with the Clintons,2016-04-19 11:43:52,cnn,722379013587673088,01000
41791,702915148147728385,14365762,Neutral,2016-02-25 00:00:00,Poll: Trump leads Rubio in Florida by double digits https://t.co/ixAJSrxdA8 #politics,http://www.cnn.com/2016/02/25/politics/donald-trump-marco-rubio-florida-quinnipiac-poll/index.html,ad46fa8e672714b4dce7b562d9601faf,Poll: Trump leads Rubio in Florida,2016-02-25 18:51:10,cnn,702915148147728385,01000
41845,702622672069500930,14365762,Positive,2016-02-24 00:00:00,How to watch CNN's Republican debate https://t.co/wz8CSqtOpd #politics,http://www.cnn.com/2016/02/24/politics/how-to-watch-republican-debate/index.html,185bd3f7535bd91c7f4fdab780cac578,How to watch CNN's Republican debate,2016-02-24 22:12:31,cnn,702622672069500930,01000
42016,719230694636040192,14365762,Neutral,2016-04-10 00:00:00,Carson: Trump worried about his Twitter 'problem' https://t.co/Vr3pe7I57J #politics,http://www.cnn.com/2016/04/08/politics/ben-carson-donald-trump-twitter-problem/index.html,c998374f5b24a26d40eb034bb3832be7,Carson: Trump worried about his Twitter 'problem',2016-04-09 00:16:58,cnn,719230694636040192,01000
42024,692126676466176001,14365762,Positive,2016-01-26 00:00:00,Falwell officially endorses Trump https://t.co/CNsilbEHKk #politics,http://www.foxnews.com/politics/2016/01/26/falwell-officially-endorses-trump.html,560d50751aca5e463705dac81a0a4d8b,Falwell officially endorses Trump,2016-01-26 22:47:33,fox,692126676466176001,01000
42074,689608338770911232,14365762,Positive,2016-01-20 00:00:00,Sarah Palin Endorses Donald Trump At Rally In Iowa https://t.co/xl1LWZa4wL #politics,http://www.npr.org/2016/01/19/463650840/sarah-palin-endorses-donald-trump-at-rally-in-iowa,52d69cb48e0c86d23a4794ad1aab44b1,Sarah Palin Endorses Donald Trump At Rally In Iowa,2016-01-20 00:24:27,npr,689608338770911232,01000
42082,704787426062032896,14365762,Neutral,2016-03-01 00:00:00,Carson calls for meeting of all 5 GOP campaigns https://t.co/nw1m941VB8 #politics,http://www.cnn.com/2016/03/01/politics/ben-carson-five-candidates-meeting/index.html,11336a57f43450c3d0a9f42ba54fe499,Carson calls for meeting of all 5 GOP campaigns,2016-03-01 21:35:15,cnn,704787426062032896,01000
42083,704787426062032896,14365762,Neutral,2016-03-01 00:00:00,Carson calls for meeting of all 5 GOP campaigns https://t.co/nw1m941VB8 #politics,http://www.cnn.com/2016/03/01/politics/ben-carson-five-candidates-meeting/index.html,11336a57f43450c3d0a9f42ba54fe499,Carson calls for meeting of all 5 GOP campaigns,2016-03-01 21:35:15,cnn,704787426062032896,01000
42310,692344486437892096,116056253,Neutral,2016-01-27 00:00:00,"Interesting article on White Fear

Why I'm voting for Trump @CNNPolitics https://t.co/MSpc4k549T",http://www.cnn.com/2016/01/27/politics/donald-trump-voters-2016-election/index.html,4ee712ff0934f5b2e1cffb31e3a3c60b,Why I'm voting for Trump,2016-01-27 11:04:13,cnn,692344486437892096,01000
42334,690487909871390720,14365762,Neutral,2016-01-22 00:00:00,BATTLE FOR THE GOP RNC cuts debate ties with mag over anti-Trump issue https://t.co/LrAeDC6jrP #politics,http://www.foxnews.com/politics/2016/01/22/rnc-cuts-debate-ties-with-conservative-magazine-over-anti-trump-issue.html,afa016273e6642e26769df2deab6ee78,BATTLE FOR THE GOP RNC cuts debate ties with mag over anti-Trump issue,2016-01-22 10:10:50,fox,690487909871390720,01000
42355,690214817592918016,14365762,Neutral,2016-01-21 00:00:00,Trump and Sanders: The anti-big money candidates https://t.co/0z42ryyRGu #politics,http://www.cnn.com/2016/01/20/politics/donald-trump-bernie-sanders-money-super-pac/index.html,64f20d6706c6f4ff149105a2b0ce2f84,Trump and Sanders using anger against big money to build their movements,2016-01-20 11:22:46,cnn,690214817592918016,01000
42382,710259891626237952,14365762,Negative,2016-03-17 00:00:00,Cruz vows to mock Trump at AIPAC for skipping Fox News debate https://t.co/T8hKlS3VkI #politics,http://www.cnn.com/2016/03/16/politics/ted-cruz-aipac-utah-donald-trump-debate/index.html,1f1d3f3589587473055b1a09388df038,Cruz vows to mock Trump at AIPAC for skipping Fox News debate,2016-03-17 00:46:29,cnn,710259891626237952,01000
42510,691266731935948800,14365762,Positive,2016-01-24 00:00:00,"FOX NEWS POLL  Trump gains in Iowa, dominates New Hampshire https://t.co/PyDeniU7r7 #politics",http://www.foxnews.com/politics/2016/01/24/fox-news-poll-trump-gains-in-iowa-still-dominates-in-new-hampshire.html,f64efd30797e6cf0218664140a624ea4,"FOX NEWS POLL  Trump gains in Iowa, dominates New Hampshire",2016-01-24 13:59:35,fox,691266731935948800,01000
42513,696163035912736768,14365762,Positive,2016-02-07 00:00:00,Donald Trump and eminent domain https://t.co/b5SwY76Ihi #politics,http://www.cnn.com/2016/01/22/politics/cruz-eminent-domain-trump/index.html,a769a56b8c09e1d303a95168a6b9af96,Cruz seizes on eminent domain for contrast with Trump in New Hampshire,2016-01-22 11:21:49,cnn,696163035912736768,01000
42517,702930586617380866,14365762,Positive,2016-02-25 00:00:00,Trump: Romney 'one of the dumbest candidates' in Republican politics https://t.co/O3tqViKzI1 #politics,http://www.cnn.com/2016/02/25/politics/donald-trump-mitt-romney-taxes/index.html,91834c8fb5f52edfbd4a1022f360c13a,Trump: Romney 'one of the dumbest candidates' in Republican politics,2016-02-25 18:23:15,cnn,702930586617380866,01000
42678,687702025556103169,14365762,Positive,2016-01-14 00:00:00,"Trump, Cruz jockey for first place in Iowa https://t.co/caVOAuAL79 #politics",http://www.cnn.com/2016/01/14/politics/republican-debate-2016-highlights/index.html,af2ac44dcc38d5ed6f120ed0084d9b6c,"Republican debate: GOP takes the stage as Trump, Cruz jockey for first in Iowa",2016-01-14 17:47:29,cnn,687702025556103169,01000
42746,692795316844654592,219433169,Neutral,2016-01-28 00:00:00,"Clinton pardon records   https://t.co/Z5tJsj70yK I believe that the ""Trump bimbo"" article is crashing your servers",http://www.politico.com/story/2016/01/hillary-clinton-pardon-record-218331,160c19e39495b75a3320de5d5e21c759,Clinton pardon records offer fuel for Hillary's foes,2016-01-28 19:30:11,politico,692795316844654592,01000
42751,701016734115958784,14365762,Positive,2016-02-20 00:00:00,South Carolina heads to the polls after GOP brawl https://t.co/LES0EwgL8M #politics,http://www.cnn.com/2016/02/20/politics/republicans-south-carolina-primary-highlights/index.html,c5614d56af5c048fc0104d8a528cac43,South Carolina heads to the polls after GOP brawl,2016-02-20 11:08:56,cnn,701016734115958784,01000
